Customer_ID,First_Name,Last_Name,Age,Gender,State,Income,Employment_Status,Customer_Since
100365,Jennifer,Duffy,62,Male,Virginia,178316,Part-Time,2023-10-23
100366,Johnathan,Savage,72,Male,Virginia,199116,Full-Time,2019-06-14
100367,Christian,Moon,20,Female,Virginia,55712,Retired,2022-03-27
100368,Natalie,Curtis,20,Male,Illinois,130094,Retired,2024-09-14
100369,Margaret,Hanson,41,Male,North Carolina,84555,Unemployed,2018-03-28
100370,Kristi,Swanson,74,Male,New York,141775,Retired,2021-07-26
100371,Katherine,Randall,47,Male,Georgia,194495,Retired,2020-10-01
100372,Alan,Olson,20,Male,North Carolina,137049,Retired,2021-06-09
100373,William,Nelson,72,Male,California,103691,Full-Time,2023-05-26
100374,Julie,Stewart,60,Female,Texas,85330,Full-Time,2022-08-25
100375,Lee,Foster,46,Female,Georgia,97436,Unemployed,2026-02-05
100376,Daniel,Myers,23,Female,New York,118429,Unemployed,2018-06-21
100377,Darryl,Smith,55,Male,New York,102732,Unemployed,2025-06-29
100378,Melody,Sandoval,62,Male,Florida,115642,Self-Employed,2025-12-31
100379,Elaine,Johnson,72,Male,Illinois,80148,Part-Time,2022-06-16
100380,Karina,Price,34,Male,New York,61813,Unemployed,2020-06-29
100381,James,Santiago,34,Female,Illinois,77718,Retired,2018-03-31
100382,Joshua,Peterson,22,Female,Pennsylvania,78288,Unemployed,2025-11-07
100383,Heather,Henderson,60,Male,Georgia,137637,Part-Time,2023-01-11
100384,James,Owens,72,Female,Florida,144391,Full-Time,2022-10-05
100385,Gabriel,Cruz,57,Male,Virginia,50773,Self-Employed,2025-09-25
100386,Kim,Carter,19,Male,California,39795,Retired,2025-09-15
100387,Michael,Hill,62,Female,North Carolina,61822,Part-Time,2023-02-16
100388,Barbara,Bartlett,67,Female,New Jersey,146273,Unemployed,2016-08-04
100389,Jessica,Willis,38,Male,Virginia,121215,Retired,2020-04-08
100390,Johnny,Patrick,56,Male,Georgia,180112,Part-Time,2021-05-13
100391,Shannon,Contreras,74,Male,California,199476,Full-Time,2025-01-17
100392,Michelle,Yoder,54,Female,Texas,154474,Full-Time,2020-04-30
100393,Kim,Hodges,69,Female,Florida,95729,Full-Time,2018-03-30
100394,Randy,Scott,55,Male,Virginia,98500,Retired,2021-12-16
100395,Andrew,Powell,29,Female,North Carolina,127469,Unemployed,2025-05-30
100396,Carla,Hines,65,Female,Illinois,145809,Retired,2020-01-12
100397,Jim,Edwards,70,Female,Virginia,69332,Retired,2018-12-22
100398,Monica,Martin,53,Male,New York,86732,Part-Time,2016-12-18
100399,Eric,Fields,18,Female,Texas,60865,Self-Employed,2019-07-26
100400,Steven,Landry,31,Female,Illinois,138650,Retired,2019-12-02
100401,Melissa,Holmes,18,Male,Virginia,190904,Full-Time,2020-12-06
100402,Miguel,Wolfe,64,Male,Georgia,146636,Retired,2020-03-09
100403,Kyle,Cruz,65,Female,Georgia,93663,Full-Time,2018-04-07
100404,Samantha,Booker,35,Male,New Jersey,126789,Unemployed,2023-02-23
100405,Virginia,Bradford,33,Male,New Jersey,58756,Part-Time,2021-04-12
100406,Jake,Williams,68,Male,Texas,181723,Full-Time,2020-02-07
100407,Alicia,Lewis,57,Male,California,197567,Self-Employed,2016-12-09
100408,Tammy,Huffman,32,Male,Pennsylvania,113871,Self-Employed,2024-05-18
100409,Ashley,Rodriguez,26,Male,Virginia,63165,Unemployed,2019-09-24
100410,Robert,Taylor,29,Male,Georgia,78155,Full-Time,2022-11-11
100411,Richard,Wheeler,29,Female,New Jersey,78563,Part-Time,2021-06-18
100412,Gina,Hendrix,44,Female,New Jersey,56787,Self-Employed,2019-07-12
100413,Travis,Lawson,23,Male,Illinois,101066,Full-Time,2024-08-26
100414,Eric,Schultz,48,Male,Texas,73067,Part-Time,2020-03-27
100415,Patricia,Aguirre,49,Male,Texas,119999,Full-Time,2023-05-06
100416,Daniel,Newman,29,Male,North Carolina,156437,Unemployed,2022-04-25
100417,Nancy,Mcdaniel,19,Female,Illinois,136215,Part-Time,2023-01-24
100418,Emily,Hess,54,Female,Georgia,191709,Full-Time,2019-06-19
100419,Natalie,Estrada,60,Female,New Jersey,53356,Self-Employed,2021-12-11
100420,Laura,Scott,58,Male,New Jersey,90398,Retired,2018-10-29
100421,Ann,Perez,23,Female,New York,71613,Self-Employed,2019-05-11
100422,Donald,Torres,41,Female,Texas,100153,Self-Employed,2016-11-16
100423,Betty,Green,44,Female,Texas,42760,Retired,2017-08-16
100424,James,Crawford,41,Female,Illinois,61646,Full-Time,2022-03-08
100425,Sarah,Pitts,35,Female,Virginia,156332,Self-Employed,2025-11-21
100426,John,Butler,52,Male,Florida,149311,Full-Time,2020-07-21
100427,Julia,Rodriguez,60,Male,Virginia,32764,Retired,2020-10-10
100428,Dawn,Savage,58,Female,North Carolina,134984,Unemployed,2018-03-07
100429,Melissa,Torres,61,Male,Virginia,81405,Self-Employed,2016-11-26
100430,Jackie,Frye,61,Female,Illinois,172683,Retired,2019-02-20
100431,Paul,Ferrell,47,Male,Texas,92985,Retired,2023-11-27
100432,Catherine,Benton,49,Female,North Carolina,137530,Retired,2024-03-06
100433,Jennifer,Price,44,Female,Florida,92869,Part-Time,2020-03-06
100434,Paul,Martin,62,Female,Florida,192132,Unemployed,2019-02-25
100435,Roy,Cole,41,Male,California,104828,Self-Employed,2025-03-02
100436,Yvonne,Santiago,33,Female,Florida,143848,Part-Time,2023-09-26
100437,David,Hall,38,Female,Illinois,100265,Full-Time,2021-09-15
100438,Jeffrey,Quinn,65,Male,Illinois,152918,Full-Time,2021-10-02
100439,Gary,Jones,29,Male,Virginia,182138,Unemployed,2022-11-24
100440,Michael,Moore,50,Male,North Carolina,87791,Part-Time,2019-10-10
100441,Jennifer,Archer,33,Male,Virginia,75212,Full-Time,2017-11-09
100442,Jason,Ware,49,Male,New Jersey,177136,Full-Time,2021-10-17
100443,Daniel,Walker,65,Male,Georgia,43625,Self-Employed,2020-12-06
100444,Lindsey,Hale,60,Male,Georgia,110594,Full-Time,2023-08-20
100445,Jennifer,Patton,69,Female,New York,155051,Unemployed,2022-06-20
100446,Stephen,Ford,73,Male,Illinois,81556,Self-Employed,2019-12-08
100447,Donna,Shaffer,73,Female,North Carolina,87527,Full-Time,2025-01-12
100448,Leslie,Warner,24,Male,North Carolina,106087,Self-Employed,2023-05-29
100449,Dalton,Jones,53,Female,New Jersey,119485,Part-Time,2023-12-20
100450,Richard,Barron,63,Male,Georgia,37557,Self-Employed,2023-05-18
100451,Angela,Jackson,25,Female,Texas,115502,Full-Time,2018-07-22
100452,Alexandra,Gutierrez,21,Male,New Jersey,49998,Self-Employed,2022-08-17
100453,Tracey,Wolf,29,Male,Florida,65881,Part-Time,2026-02-17
100454,Julian,Montes,32,Female,New Jersey,66265,Self-Employed,2016-12-27
100455,Charles,Ortiz,67,Female,Florida,127006,Unemployed,2017-11-23
100456,Nancy,Ramirez,25,Male,Georgia,87105,Part-Time,2018-05-27
100457,Deborah,Walls,71,Female,Georgia,71906,Retired,2020-07-10
100458,Vickie,Miles,58,Male,Texas,199006,Self-Employed,2018-05-04
100459,Kristopher,Collins,53,Female,Florida,171067,Retired,2023-02-23
100460,Bradley,Park,55,Male,Virginia,184468,Full-Time,2025-11-12
100461,Ann,Diaz,74,Male,Florida,90003,Self-Employed,2018-11-23
100462,Alyssa,Carey,49,Male,Pennsylvania,191619,Part-Time,2021-06-28
100463,Shannon,Ellison,21,Male,California,144798,Part-Time,2024-07-13
100464,Tammy,Anderson,36,Male,California,51061,Unemployed,2016-11-23
100465,Jessica,Ford,57,Male,New York,50975,Part-Time,2026-03-10
100466,Ralph,Sweeney,30,Male,Illinois,113015,Self-Employed,2017-06-29
100467,Alexa,Murray,64,Male,New Jersey,147572,Self-Employed,2017-06-03
100468,Jessica,Fox,52,Male,Virginia,71418,Unemployed,2019-10-09
100469,Richard,Smith,32,Male,Georgia,186323,Full-Time,2023-02-01
100470,Lynn,Fisher,33,Female,Virginia,39779,Retired,2018-09-21
100471,James,Faulkner,62,Male,New Jersey,188696,Self-Employed,2022-10-20
100472,Katie,Brown,47,Male,Florida,119305,Part-Time,2017-12-23
100473,Cody,Estrada,73,Male,Florida,137552,Self-Employed,2025-07-19
100474,Paul,Wells,36,Female,Texas,54096,Unemployed,2023-02-21
100475,Kenneth,Wallace,67,Male,Virginia,81084,Self-Employed,2024-12-28
100476,Victoria,Harrison,29,Male,New Jersey,36784,Part-Time,2022-06-05
100477,Jennifer,Klein,58,Female,Georgia,194512,Part-Time,2025-07-17
100478,Pamela,Turner,36,Female,Georgia,162481,Retired,2017-10-10
100479,Emily,Schmidt,64,Female,Florida,148936,Self-Employed,2020-02-05
100480,Sandra,Hanson,71,Male,Pennsylvania,52228,Full-Time,2019-04-27
100481,Douglas,Taylor,39,Male,Illinois,177961,Self-Employed,2022-03-05
100482,Russell,Hill,63,Male,Pennsylvania,59680,Part-Time,2018-03-01
100483,Sally,Roberts,62,Female,Texas,170370,Self-Employed,2020-06-19
100484,Pamela,Parker,60,Male,Texas,85728,Retired,2024-11-04
100485,Christine,Barnes,66,Female,Virginia,77654,Self-Employed,2020-02-20
100486,Stephen,Gamble,18,Female,California,100261,Retired,2020-01-16
100487,David,Williams,74,Male,Texas,113814,Self-Employed,2021-04-29
100488,Claire,Mcfarland,21,Male,North Carolina,113166,Part-Time,2018-08-12
100489,Jeffrey,Goodman,68,Female,New York,159811,Part-Time,2018-06-22
100490,Jonathan,Gregory,35,Male,Georgia,188520,Part-Time,2021-02-17
100491,Stacey,Levine,68,Female,Virginia,139323,Part-Time,2018-05-28
100492,Shannon,Olsen,38,Male,Florida,148022,Retired,2019-11-05
100493,Jillian,Murray,35,Male,Georgia,32767,Unemployed,2017-03-11
100494,Karen,Reyes,59,Female,Florida,152570,Full-Time,2022-04-03
100495,Hannah,Robinson,64,Female,Georgia,49023,Unemployed,2016-08-20
100496,Brent,Hall,47,Female,New York,190519,Retired,2019-06-23
100497,Kimberly,Greer,52,Male,Illinois,194800,Part-Time,2021-02-23
100498,Shannon,Sparks,66,Male,New Jersey,57545,Full-Time,2022-07-23
100499,Ricky,Carlson,54,Female,Virginia,60277,Part-Time,2024-06-22
100500,Mandy,Lawrence,35,Female,New York,102439,Retired,2023-09-21
100501,Glenn,Weiss,26,Male,Texas,43107,Part-Time,2019-02-03
100502,Ashley,Rangel,30,Male,New York,112262,Self-Employed,2022-12-06
100503,Marcus,Fitzgerald,22,Female,Florida,64255,Self-Employed,2017-01-23
100504,Pamela,Chase,70,Male,Illinois,146739,Retired,2018-11-24
100505,Eugene,Taylor,53,Male,New Jersey,96949,Retired,2025-09-14
100506,Jeffrey,Estrada,32,Female,New Jersey,104794,Part-Time,2022-04-07
100507,James,Morris,56,Female,Florida,50666,Self-Employed,2026-07-09
100508,James,Johnson,33,Female,North Carolina,32917,Part-Time,2021-08-04
100509,Jennifer,Ingram,65,Female,Georgia,79554,Part-Time,2023-09-22
100510,Stephen,Mathews,20,Female,Georgia,66261,Retired,2022-06-01
100511,Katie,Chapman,24,Male,California,171338,Full-Time,2017-08-13
100512,Zachary,Schwartz,61,Male,Illinois,64334,Unemployed,2018-12-21
100513,Keith,White,34,Male,New Jersey,190695,Part-Time,2018-05-08
100514,Shawn,Navarro,40,Female,Texas,170863,Self-Employed,2018-10-23
100515,Karen,Stuart,32,Female,Virginia,172425,Part-Time,2025-12-05
100516,James,Guzman,44,Male,Pennsylvania,88651,Part-Time,2025-09-15
100517,Lori,Hall,45,Male,Georgia,67376,Unemployed,2020-03-14
100518,Krista,Duncan,46,Male,California,63614,Retired,2022-01-10
100519,Dana,Boyer,50,Female,Virginia,36278,Self-Employed,2018-10-31
100520,Robert,Salazar,63,Male,Pennsylvania,44355,Retired,2023-10-12
100521,Matthew,Hill,26,Female,Florida,77711,Part-Time,2020-08-11
100522,Michael,Spencer,74,Female,Virginia,79412,Part-Time,2025-05-22
100523,Jeffrey,Garner,48,Female,New York,37260,Self-Employed,2017-12-08
100524,Cory,Perkins,50,Male,Pennsylvania,122844,Full-Time,2023-02-25
100525,Daniel,Hall,37,Male,New York,116673,Part-Time,2020-03-16
100526,Chris,Shelton,45,Male,Georgia,166021,Self-Employed,2020-02-17
100527,David,Reyes,54,Female,California,187366,Unemployed,2025-10-29
100528,Kevin,Johnson,26,Male,Georgia,192655,Self-Employed,2026-03-08
100529,Colleen,Davis,48,Male,New Jersey,179349,Unemployed,2018-09-02
100530,Wendy,Henry,74,Male,Georgia,71729,Unemployed,2017-04-11
100531,Sydney,Fernandez,28,Female,Florida,116974,Self-Employed,2020-11-14
100532,Kimberly,Collier,64,Female,Georgia,107786,Part-Time,2025-07-23
100533,Steve,Reynolds,41,Female,Virginia,67109,Unemployed,2021-06-02
100534,Sarah,Curtis,58,Female,New Jersey,37511,Self-Employed,2026-02-05
100535,Joseph,Allen,61,Female,Georgia,155251,Part-Time,2018-08-09
100536,Holly,Ramos,48,Male,New Jersey,38755,Unemployed,2020-08-13
100537,Kristin,Burns,21,Male,Pennsylvania,183555,Self-Employed,2021-09-02
100538,Sydney,Johnston,33,Male,New York,106137,Part-Time,2024-06-13
100539,Lisa,Henderson,69,Male,Georgia,127927,Unemployed,2016-09-05
100540,Xavier,Bridges,30,Female,North Carolina,85626,Part-Time,2019-10-16
100541,Michelle,Chambers,73,Male,New York,143344,Unemployed,2022-08-22
100542,Christina,Conley,73,Male,Georgia,194923,Full-Time,2024-12-22
100543,Megan,Thomas,24,Female,New Jersey,96695,Self-Employed,2026-06-24
100544,Scott,Taylor,23,Female,Virginia,62644,Unemployed,2017-11-05
100545,Margaret,Ramos,27,Male,Pennsylvania,102915,Full-Time,2024-04-13
100546,John,Grimes,42,Female,Virginia,173357,Retired,2025-03-06
100547,Louis,Moore,66,Male,Virginia,137792,Part-Time,2023-04-25
100548,Andrew,Jackson,22,Male,North Carolina,94597,Full-Time,2022-08-21
100549,Margaret,Ali,58,Female,Illinois,106721,Unemployed,2017-05-22
100550,David,Gregory,74,Female,New Jersey,48375,Retired,2019-12-08
100551,Whitney,Jackson,73,Female,New York,117363,Self-Employed,2025-11-12
100552,Nicole,Campbell,51,Female,Illinois,178725,Retired,2022-04-18
100553,Timothy,Boyd,58,Female,New Jersey,116755,Self-Employed,2023-06-10
100554,Daniel,Perez,39,Female,Florida,49902,Part-Time,2018-03-05
100555,Kyle,Cabrera,65,Female,Florida,139085,Retired,2021-09-23
100556,Richard,Mendoza,28,Male,New Jersey,72398,Part-Time,2025-06-01
100557,Christopher,Evans,20,Female,Florida,112722,Full-Time,2020-09-23
100558,Christopher,Lewis,75,Male,Virginia,113482,Unemployed,2024-08-03
100559,Martha,Moreno,19,Female,New Jersey,97534,Self-Employed,2026-06-25
100560,Ivan,Mccall,31,Female,Virginia,175176,Unemployed,2024-01-25
100561,Amanda,Gomez,63,Female,New Jersey,83101,Full-Time,2021-10-24
100562,Mark,Scott,64,Female,California,168769,Part-Time,2020-07-01
100563,Rita,Higgins,27,Male,New York,62755,Full-Time,2020-04-26
100564,Jermaine,Henry,25,Male,Pennsylvania,194188,Retired,2021-09-28
100565,Sarah,Patton,52,Male,Illinois,118687,Full-Time,2025-02-04
100566,Joshua,Freeman,18,Female,Pennsylvania,42808,Full-Time,2017-07-18
100567,Kayla,Stevens,26,Female,Pennsylvania,123014,Unemployed,2023-11-09
100568,Alan,Hines,75,Female,New Jersey,199347,Part-Time,2025-06-22
100569,Jacqueline,Thomas,40,Male,Illinois,177560,Self-Employed,2018-08-11
100570,Kimberly,Park,35,Male,North Carolina,131999,Full-Time,2021-09-21
100571,Chad,White,52,Male,California,164742,Part-Time,2026-02-12
100572,Taylor,Dixon,30,Female,Pennsylvania,129054,Self-Employed,2016-07-23
100573,John,Lewis,71,Female,Georgia,160824,Self-Employed,2017-09-24
100574,Frank,Bauer,62,Male,New York,199312,Part-Time,2018-08-25
100575,Kelly,Graham,26,Male,New Jersey,95341,Full-Time,2016-11-29
100576,Patrick,Boyd,38,Female,Illinois,40007,Unemployed,2019-12-30
100577,Susan,Lewis,43,Male,New Jersey,120544,Self-Employed,2024-12-26
100578,Natalie,Thomas,56,Male,Florida,39365,Retired,2023-06-23
100579,Sharon,Richardson,45,Female,New York,129745,Part-Time,2020-03-24
100580,Jasmin,Robles,57,Female,Florida,185175,Self-Employed,2018-02-26
100581,Barbara,Gray,38,Male,New York,104651,Unemployed,2020-04-20
100582,Samuel,Smith,59,Male,North Carolina,130409,Part-Time,2019-06-17
100583,Nicole,Johnson,34,Female,North Carolina,157189,Self-Employed,2026-06-18
100584,Justin,Haas,69,Female,Florida,163672,Part-Time,2021-12-06
100585,Michael,Stanley,32,Female,Texas,37203,Part-Time,2026-05-20
100586,Elizabeth,Diaz,42,Male,Illinois,148630,Retired,2025-12-05
100587,Jennifer,Garza,29,Male,North Carolina,62892,Part-Time,2024-12-22
100588,Amber,Johnson,60,Female,New Jersey,64696,Full-Time,2026-03-15
100589,Miguel,Schroeder,75,Male,Pennsylvania,140783,Unemployed,2017-06-11
100590,Susan,Jones,48,Female,Florida,133394,Unemployed,2025-11-10
100591,Marcus,Jones,75,Male,Pennsylvania,139997,Retired,2022-11-19
100592,Debbie,Ward,40,Female,California,101775,Part-Time,2023-04-03
100593,Phillip,Lewis,53,Female,Pennsylvania,155578,Retired,2024-08-24
100594,Rebecca,Levy,52,Male,Florida,185286,Full-Time,2023-10-30
100595,Brittany,Swanson,27,Female,Illinois,110721,Unemployed,2025-04-23
100596,Vincent,Robertson,72,Male,Georgia,154856,Part-Time,2023-11-25
100597,Jay,Howard,73,Female,New York,160497,Part-Time,2024-03-03
100598,Jesse,Steele,27,Female,New Jersey,123376,Full-Time,2021-10-05
100599,Debra,Alvarez,70,Male,New Jersey,86547,Full-Time,2017-01-24
100600,Christopher,Klein,25,Male,Texas,180219,Retired,2022-08-30
100601,Laurie,Briggs,26,Female,Virginia,92380,Unemployed,2019-01-02
100602,Ronald,Fox,51,Female,Texas,193909,Part-Time,2025-03-04
100603,Ashley,Carr,29,Male,New York,98782,Unemployed,2021-09-07
100604,Rhonda,Herrera,39,Male,California,56923,Self-Employed,2023-01-18
100605,Stephen,Sanford,36,Female,California,166831,Retired,2025-08-23
100606,Beth,Brown,52,Female,North Carolina,150787,Retired,2023-03-27
100607,Rebecca,Curtis,38,Female,Georgia,180484,Full-Time,2024-08-26
100608,Jesse,Wagner,25,Male,Texas,43416,Retired,2026-05-25
100609,Tricia,Quinn,44,Female,New Jersey,197829,Full-Time,2026-04-15
100610,Elizabeth,Savage,69,Male,Virginia,55629,Retired,2025-11-22
100611,Brittany,Paul,22,Female,Florida,161169,Full-Time,2025-08-16
100612,Christopher,Hill,44,Female,North Carolina,109418,Unemployed,2023-05-30
100613,Nathan,Wilson,66,Male,Texas,192486,Part-Time,2020-11-25
100614,Nicole,Horton,23,Male,Virginia,93851,Self-Employed,2024-05-18
100615,Sandra,Smith,64,Male,New Jersey,130684,Part-Time,2020-06-01
100616,David,Maldonado,27,Male,Texas,133965,Full-Time,2022-05-20
100617,Richard,Brown,39,Male,New Jersey,189447,Full-Time,2026-03-25
100618,James,Mccarthy,21,Female,North Carolina,30923,Retired,2020-03-15
100619,Vanessa,Miller,62,Male,Florida,130187,Retired,2018-02-26
100620,Heather,Davis,19,Female,California,190235,Full-Time,2018-08-01
100621,Jesus,Cameron,59,Male,Georgia,70665,Part-Time,2024-01-30
100622,Randy,Wolfe,23,Female,North Carolina,89892,Retired,2016-12-06
100623,Carl,Peterson,44,Male,Illinois,140502,Retired,2025-05-02
100624,Scott,Smith,48,Female,New York,129980,Full-Time,2019-06-03
100625,Jessica,Owens,45,Female,Texas,71488,Retired,2025-01-28
100626,Caitlin,Ross,51,Female,Illinois,112642,Full-Time,2023-05-07
100627,Mary,Contreras,61,Female,Virginia,103490,Self-Employed,2023-03-25
100628,Jared,Duncan,58,Male,Pennsylvania,138056,Self-Employed,2022-05-06
100629,Wanda,Mueller,66,Female,Texas,126341,Part-Time,2017-08-26
100630,Danielle,Durham,40,Male,New York,157523,Full-Time,2023-03-14
100631,Holly,Goodwin,28,Female,Illinois,70999,Full-Time,2021-11-05
100632,Anthony,Reed,37,Male,New York,68827,Part-Time,2022-07-10
100633,Jennifer,Becker,75,Female,Georgia,190870,Full-Time,2025-05-12
100634,Angela,Tyler,42,Male,New Jersey,77275,Retired,2019-06-15
100635,John,Moody,47,Male,Georgia,111358,Self-Employed,2021-05-10
100636,William,Richardson,22,Male,New York,124462,Full-Time,2025-10-28
100637,Jessica,Wilkerson,41,Male,North Carolina,179870,Full-Time,2022-08-13
100638,Anna,Wright,54,Female,Texas,76209,Part-Time,2019-10-28
100639,Richard,Watson,69,Female,Illinois,123446,Unemployed,2018-10-01
100640,Mark,Perry,37,Male,California,143526,Retired,2020-08-19
100641,Jenna,Myers,63,Male,Illinois,93110,Part-Time,2017-04-28
100642,Melissa,Chavez,69,Male,North Carolina,46807,Self-Employed,2024-11-19
100643,Alan,Diaz,72,Male,Texas,34734,Unemployed,2025-01-20
100644,Kimberly,Johnson,39,Female,California,53227,Part-Time,2021-01-13
100645,Kenneth,West,64,Male,Georgia,51193,Part-Time,2023-08-30
100646,Thomas,Moore,41,Male,Virginia,38529,Self-Employed,2018-03-01
100647,Virginia,Thomas,18,Female,Georgia,153197,Part-Time,2019-02-27
100648,Pamela,Rios,63,Male,North Carolina,115512,Unemployed,2018-06-04
100649,Carlos,Harris,52,Male,Pennsylvania,141846,Unemployed,2023-08-25
